MFI,T10,O9,5-5-4,-2193.666226,-2189.230619,-4.435607,0.209796,18.4,4.7,4.46,4.46,9.81,10-10-6-6-6-6-5-5-5-4,10-10-10-10-10-10-6-6-6-6-6-6-6-6-6-6-6-6-6-5-5-5-5-5-5-5-5-5-5-5-4
MFI,T11,O10,10-6-5-5,-2193.943750,-2189.277700,-4.666050,-0.230443,18.4,4.7,4.46,4.46,9.81,10-6-6-6-6-6-6-5-5-5-5,10-10-10-10-10-10-6-6-6-6-6-6-6-6-6-6-6-6-6-5-5-5-5-5-5-5-5-5-5-5-4
MFI,T11,O11,10-10-6-6-5-5,-2193.880273,-2189.277700,-4.602573,0.063477,18.4,4.7,4.46,4.46,9.81,10-6-6-6-6-6-6-5-5-5-5,10-10-10-10-10-10-6-6-6-6-6-6-6-6-6-6-6-6-6-5-5-5-5-5-5-5-5-5-5-5-4
MFI,T11,O14,6-5-5-5,-2193.787091,-2189.277700,-4.509391,0.093182,18.4,4.7,4.46,4.46,9.81,10-6-6-6-6-6-6-5-5-5-5,10-10-10-10-10-10-6-6-6-6-6-6-6-6-6-6-6-6-6-5-5-5-5-5-5-5-5-5-5-5-4
MFI,T11,O22,10-10-6-6-5,-2193.826709,-2189.277700,-4.549009,-0.039618,18.4,4.7,4.46,4.46,9.81,10-6-6-6-6-6-6-5-5-5-5,10-10-10-10-10-10-6-6-6-6-6-6-6-6-6-6-6-6-6-5-5-5-5-5-5-5-5-5-5-5-4
MFI,T12,O11,10-6-6-5-5,-2193.949963,-2189.327902,-4.622061,-0.073052,18.4,4.7,4.46,4.46,9.81,10-10-10-6-6-6-6-6-5-5-5-5,10-10-10-10-10-10-6-6-6-6-6-6-6-6-6-6-6-6-6-5-5-5-5-5-5-5-5-5-5-5-4
MFI,T12,O12,6-6-5-5-5,-2193.888744,-2189.327902,-4.560842,0.061219,18.4,4.7,4.46,4.46,9.81,10-10-10-6-6-6-6-6-5-5-5-5,10-10-10-10-10-10-6-6-6-6-6-6-6-6-6-6-6-6-6-5-5-5-5-5-5-5-5-5-5-5-4
MFI,T12,O20,10-10-5-5-5,-2193.936949,-2189.327902,-4.609047,-0.048205,18.4,4.7,4.46,4.46,9.81,10-10-10-6-6-6-6-6-5-5-5-5,10-10-10-10-10-10-6-6-6-6-6-6-6-6-6-6-6-6-6-5-5-5-5-5-5-5-5-5-5-5-4
MFI,T12,O24,10-10-10-6-6-6,-2193.883453,-2189.327902,-4.555551,0.053496,18.4,4.7,4.46,4.46,9.81,10-10-10-6-6-6-6-6-5-5-5-5,10-10-10-10-10-10-6-6-6-6-6-6-6-6-6-6-6-6-6-5-5-5-5-5-5-5-5-5-5-5-4
MFI,T2,O1,10-10-10-5-5-5,-2193.833697,-2189.263979,-4.569718,-0.014167,18.4,4.7,4.46,4.46,9.81,10-10-10-6-6-6-6-5-5-5-5-5-5,10-10-10-10-10-10-6-6-6-6-6-6-6-6-6-6-6-6-6-5-5-5-5-5-5-5-5-5-5-5-4
MFI,T2,O13,5-5-5,-2193.535231,-2189.263979,-4.271252,0.298466,18.4,4.7,4.46,4.46,9.81,10-10-10-6-6-6-6-5-5-5-5-5-5,10-10-10-10-10-10-6-6-6-6-6-6-6-6-6-6-6-6-6-5-5-5-5-5-5-5-5-5-5-5-4
MFI,T2,O2,10-10-10-5-5,-2193.925294,-2189.263979,-4.661315,-0.390063,18.4,4.7,4.46,4.46,9.81,10-10-10-6-6-6-6-5-5-5-5-5-5,10-10-10-10-10-10-6-6-6-6-6-6-6-6-6-6-6-6-6-5-5-5-5-5-5-5-5-5-5-5-4
MFI,T2,O6,6-5-5-5-5,-2193.963586,-2189.263979,-4.699607,-0.038292,18.4,4.7,4.46,4.46,9.81,10-10-10-6-6-6-6-5-5-5-5-5-5,10-10-10-10-10-10-6-6-6-6-6-6-6-6-6-6-6-6-6-5-5-5-5-5-5-5-5-5-5-5-4
MFI,T3,O19,6-5-5-5-5,-2194.027638,-2189.291929,-4.735709,-0.036102,18.4,4.7,4.46,4.46,9.81,10-10-10-6-6-6-5-5-5-5-5-5,10-10-10-10-10-10-6-6-6-6-6-6-6-6-6-6-6-6-6-5-5-5-5-5-5-5-5-5-5-5-4
MFI,T3,O2,10-10-10-5-5,-2193.940586,-2189.291929,-4.648657,0.087052,18.4,4.7,4.46,4.46,9.81,10-10-10-6-6-6-5-5-5-5-5-5,10-10-10-10-10-10-6-6-6-6-6-6-6-6-6-6-6-6-6-5-5-5-5-5-5-5-5-5-5-5-4
MFI,T3,O20,10-10-5-5-5,-2193.959987,-2189.291929,-4.668058,-0.019401,18.4,4.7,4.46,4.46,9.81,10-10-10-6-6-6-5-5-5-5-5-5,10-10-10-10-10-10-6-6-6-6-6-6-6-6-6-6-6-6-6-5-5-5-5-5-5-5-5-5-5-5-4
MFI,T3,O3,5-5-5,-2193.732088,-2189.291929,-4.440159,0.227899,18.4,4.7,4.46,4.46,9.81,10-10-10-6-6-6-5-5-5-5-5-5,10-10-10-10-10-10-6-6-6-6-6-6-6-6-6-6-6-6-6-5-5-5-5-5-5-5-5-5-5-5-4
MFI,T4,O16,5-5-5-5,-2193.829030,-2189.348529,-4.480501,-0.040342,18.4,4.7,4.46,4.46,9.81,10-6-6-6-6-6-5-5-5-5-5-5,10-10-10-10-10-10-6-6-6-6-6-6-6-6-6-6-6-6-6-5-5-5-5-5-5-5-5-5-5-5-4
MFI,T4,O17,10-5-5-5,-2194.080931,-2189.348529,-4.732402,-0.251901,18.4,4.7,4.46,4.46,9.81,10-6-6-6-6-6-5-5-5-5-5-5,10-10-10-10-10-10-6-6-6-6-6-6-6-6-6-6-6-6-6-5-5-5-5-5-5-5-5-5-5-5-4
MFI,T4,O3,5-5-5,-2193.714112,-2189.348529,-4.365583,0.366819,18.4,4.7,4.46,4.46,9.81,10-6-6-6-6-6-5-5-5-5-5-5,10-10-10-10-10-10-6-6-6-6-6-6-6-6-6-6-6-6-6-5-5-5-5-5-5-5-5-5-5-5-4
MFI,T4,O4,10-10-5-5,-2193.973337,-2189.348529,-4.624808,-0.259225,18.4,4.7,4.46,4.46,9.81,10-6-6-6-6-6-5-5-5-5-5-5,10-10-10-10-10-10-6-6-6-6-6-6-6-6-6-6-6-6-6-5-5-5-5-5-5-5-5-5-5-5-4
MFI,T5,O14,6-5-5-5,-2193.778266,-2189.211466,-4.566800,0.058008,18.4,4.7,4.46,4.46,9.81,10-10-10-10-6-6-6-6-5-5-5-5,10-10-10-10-10-10-6-6-6-6-6-6-6-6-6-6-6-6-6-5-5-5-5-5-5-5-5-5-5-5-4
MFI,T5,O21,10-10-10-10-6-5,-2193.820854,-2189.211466,-4.609388,-0.042588,18.4,4.7,4.46,4.46,9.81,10-10-10-10-6-6-6-6-5-5-5-5,10-10-10-10-10-10-6-6-6-6-6-6-6-6-6-6-6-6-6-5-5-5-5-5-5-5-5-5-5-5-4
MFI,T5,O4,10-10-5-5,-2193.836279,-2189.211466,-4.624813,-0.015425,18.4,4.7,4.46,4.46,9.81,10-10-10-10-6-6-6-6-5-5-5-5,10-10-10-10-10-10-6-6-6-6-6-6-6-6-6-6-6-6-6-5-5-5-5-5-5-5-5-5-5-5-4
MFI,T5,O5,10-10-10-10-5-5,-2193.915717,-2189.211466,-4.704251,-0.079438,18.4,4.7,4.46,4.46,9.81,10-10-10-10-6-6-6-6-5-5-5-5,10-10-10-10-10-10-6-6-6-6-6-6-6-6-6-6-6-6-6-5-5-5-5-5-5-5-5-5-5-5-4
MFI,T6,O18,10-10-10-6-5-5,-2193.829912,-2189.173825,-4.656087,0.048164,18.4,4.7,4.46,4.46,9.81,10-10-10-6-6-5-5-5-5-5-5,10-10-10-10-10-10-6-6-6-6-6-6-6-6-6-6-6-6-6-5-5-5-5-5-5-5-5-5-5-5-4
MFI,T6,O19,6-5-5-5-5,-2193.865025,-2189.173825,-4.691200,-0.035113,18.4,4.7,4.46,4.46,9.81,10-10-10-6-6-5-5-5-5-5-5,10-10-10-10-10-10-6-6-6-6-6-6-6-6-6-6-6-6-6-5-5-5-5-5-5-5-5-5-5-5-4
MFI,T6,O5,10-10-10-10-6-5-5,-2193.921544,-2189.173825,-4.747719,-0.056519,18.4,4.7,4.46,4.46,9.81,10-10-10-6-6-5-5-5-5-5-5,10-10-10-10-10-10-6-6-6-6-6-6-6-6-6-6-6-6-6-5-5-5-5-5-5-5-5-5-5-5-4
MFI,T6,O6,5-5-5-5,-2193.909425,-2189.173825,-4.735600,0.012119,18.4,4.7,4.46,4.46,9.81,10-10-10-6-6-5-5-5-5-5-5,10-10-10-10-10-10-6-6-6-6-6-6-6-6-6-6-6-6-6-5-5-5-5-5-5-5-5-5-5-5-4
MFI,T7,O17,10-5-5-5,-2193.958468,-2189.201090,-4.757378,,18.4,4.7,4.46,4.46,9.81,10-10-6-6-6-6-6-6-5-5-5,10-10-10-10-10-10-6-6-6-6-6-6-6-6-6-6-6-6-6-5-5-5-5-5-5-5-5-5-5-5-4
MFI,T7,O22,10-10-6-5,-2193.780415,-2189.201090,-4.579325,0.178053,18.4,4.7,4.46,4.46,9.81,10-10-6-6-6-6-6-6-5-5-5,10-10-10-10-10-10-6-6-6-6-6-6-6-6-6-6-6-6-6-5-5-5-5-5-5-5-5-5-5-5-4
MFI,T7,O23,10-6-6-6,-2193.776698,-2189.201090,-4.575608,0.003717,18.4,4.7,4.46,4.46,9.81,10-10-6-6-6-6-6-6-5-5-5,10-10-10-10-10-10-6-6-6-6-6-6-6-6-6-6-6-6-6-5-5-5-5-5-5-5-5-5-5-5-4
MFI,T7,O7,10-10-6-5-5,-2193.930553,-2189.201090,-4.729463,-0.153855,18.4,4.7,4.46,4.46,9.81,10-10-6-6-6-6-6-6-5-5-5,10-10-10-10-10-10-6-6-6-6-6-6-6-6-6-6-6-6-6-5-5-5-5-5-5-5-5-5-5-5-4
MFI,T8,O12,6-6-5-5-5,-2193.643785,-2189.332944,-4.310841,0.418622,18.4,4.7,4.46,4.46,9.81,10-6-6-6-6-6-6-6-5-5-5-5-5,10-10-10-10-10-10-6-6-6-6-6-6-6-6-6-6-6-6-6-5-5-5-5-5-5-5-5-5-5-5-4
MFI,T8,O13,5-5-5,-2193.629023,-2189.332944,-4.296079,0.014762,18.4,4.7,4.46,4.46,9.81,10-6-6-6-6-6-6-6-5-5-5-5-5,10-10-10-10-10-10-6-6-6-6-6-6-6-6-6-6-6-6-6-5-5-5-5-5-5-5-5-5-5-5-4
MFI,T8,O7,10-6-5-5,-2194.015386,-2189.332944,-4.682442,-0.386363,18.4,4.7,4.46,4.46,9.81,10-6-6-6-6-6-6-6-5-5-5-5-5,10-10-10-10-10-10-6-6-6-6-6-6-6-6-6-6-6-6-6-5-5-5-5-5-5-5-5-5-5-5-4
MFI,T8,O8,10-6-6-5-5,-2193.954199,-2189.332944,-4.621255,0.061187,18.4,4.7,4.46,4.46,9.81,10-6-6-6-6-6-6-6-5-5-5-5-5,10-10-10-10-10-10-6-6-6-6-6-6-6-6-6-6-6-6-6-5-5-5-5-5-5-5-5-5-5-5-4
MFI,T9,O18,10-10-10-6-5-5,-2193.843276,-2189.204447,-4.638829,-0.017574,18.4,4.7,4.46,4.46,9.81,10-10-10-10-6-6-6-5-5-5-4,10-10-10-10-10-10-6-6-6-6-6-6-6-6-6-6-6-6-6-5-5-5-5-5-5-5-5-5-5-5-4
MFI,T9,O25,10-10-6-6-4,-2193.846253,-2189.204447,-4.641806,-0.002977,18.4,4.7,4.46,4.46,9.81,10-10-10-10-6-6-6-5-5-5-4,10-10-10-10-10-10-6-6-6-6-6-6-6-6-6-6-6-6-6-5-5-5-5-5-5-5-5-5-5-5-4
